show_id,genre_name
s2016,TV Comedies
s2017,Dramas
s2017,Romantic Movies
s2017,Sci-Fi & Fantasy
s2018,Kids' TV
s2018,TV Comedies
s2019,Action & Adventure
s2019,Dramas
s2019,Sci-Fi & Fantasy
s2020,International TV Shows
s2020,TV Mysteries
s2020,TV Thrillers
s2021,Anime Series
s2021,International TV Shows
s2021,TV Thrillers
s2022,Stand-Up Comedy
s2023,Comedies
s2023,Music & Musicals
s2024,Horror Movies
s2024,International Movies
s2024,Sci-Fi & Fantasy
s2025,Children & Family Movies
s2026,Comedies
s2026,Dramas
s2026,Independent Movies
s2027,Action & Adventure
s2027,International Movies
s2028,Docuseries
s2028,International TV Shows
s2028,Spanish-Language TV Shows
s2029,Comedies
s2029,Cult Movies
s2029,International Movies
s2030,Dramas
s2030,International Movies
s2030,Romantic Movies
s2031,International TV Shows
s2031,Romantic TV Shows
s2031,TV Dramas
s2032,International Movies
s2032,Music & Musicals
s2032,Thrillers
s2033,International TV Shows
s2033,TV Dramas
s2034,International TV Shows
s2034,Romantic TV Shows
s2034,TV Dramas
s2035,Dramas
s2035,International Movies
s2035,LGBTQ Movies
s2036,International TV Shows
s2037,Comedies
s2037,Music & Musicals
s2037,Romantic Movies
s2038,Children & Family Movies
s2038,Comedies
s2038,Faith & Spirituality
s2039,Action & Adventure
s2039,Anime Features
s2039,International Movies
s2040,Documentaries
s2040,International Movies
s2041,Documentaries
s2041,International Movies
s2042,Dramas
s2042,International Movies
s2043,Dramas
s2043,Independent Movies
s2043,International Movies
s2044,Horror Movies
s2044,Sci-Fi & Fantasy
s2045,Kids' TV
s2046,Dramas
s2046,Independent Movies
s2046,Thrillers
s2047,Dramas
s2047,International Movies
s2047,Thrillers
s2048,Dramas
s2048,International Movies
s2048,Romantic Movies
s2049,British TV Shows
s2049,Docuseries
s2049,International TV Shows
s2050,Comedies
s2050,Dramas
s2050,International Movies
s2051,TV Comedies
s2051,TV Dramas
s2051,Teen TV Shows
s2052,TV Dramas
s2053,Crime TV Shows
s2053,Docuseries
s2053,TV Mysteries
s2054,Comedies
s2054,Sci-Fi & Fantasy
s2055,Comedies
s2055,International Movies
s2055,Romantic Movies
s2056,Dramas
s2056,Independent Movies
s2056,International Movies
s2057,International TV Shows
s2057,Romantic TV Shows
s2057,TV Comedies
s2058,Crime TV Shows
s2058,Docuseries
s2058,International TV Shows
s2059,International TV Shows
s2059,TV Dramas
s2060,Action & Adventure
s2061,Dramas
s2061,International Movies
s2061,Romantic Movies
s2062,Crime TV Shows
s2062,Docuseries
s2062,Science & Nature TV
s2063,Documentaries
s2063,International Movies
s2064,Comedies
s2064,Romantic Movies
s2065,Action & Adventure
s2066,Documentaries
s2067,Documentaries
s2067,International Movies
s2068,Action & Adventure
s2068,Anime Features
s2068,Sci-Fi & Fantasy
s2069,Docuseries
s2069,Science & Nature TV
s2070,Action & Adventure
s2070,Dramas
s2070,Independent Movies
s2071,Action & Adventure
s2071,Dramas
s2071,Sci-Fi & Fantasy
s2072,Action & Adventure
s2073,Crime TV Shows
s2073,International TV Shows
s2073,Korean TV Shows
s2074,British TV Shows
s2074,TV Comedies
s2075,International TV Shows
s2075,Reality TV
s2076,Dramas
s2076,Independent Movies
s2077,Documentaries
s2078,Dramas
s2078,International Movies
s2078,Thrillers
s2079,Comedies
s2079,International Movies
s2080,Comedies
s2080,International Movies
s2080,Romantic Movies
s2081,Comedies
s2081,International Movies
s2082,Crime TV Shows
s2082,International TV Shows
s2082,TV Dramas
s2083,International TV Shows
s2083,TV Dramas
s2084,TV Comedies
s2085,Comedies
s2085,Romantic Movies
s2086,Children & Family Movies
s2086,Sci-Fi & Fantasy
s2087,Stand-Up Comedy
s2088,International TV Shows
s2088,Reality TV
s2089,Dramas
s2089,Independent Movies
s2090,Stand-Up Comedy
s2091,Anime Series
s2091,International TV Shows
s2092,Comedies
s2092,Faith & Spirituality
s2092,Romantic Movies
s2093,British TV Shows
s2093,Crime TV Shows
s2093,Docuseries
s2094,Stand-Up Comedy
s2095,Action & Adventure
s2095,Dramas
s2095,International Movies
s2096,Comedies
s2097,International TV Shows
s2097,Romantic TV Shows
s2097,TV Comedies
s2098,Thrillers
s2099,Crime TV Shows
s2099,International TV Shows
s2099,TV Comedies
s2100,Comedies
s2100,Romantic Movies
s2101,Crime TV Shows
s2101,Spanish-Language TV Shows
s2101,TV Dramas
s2102,International Movies
s2102,Music & Musicals
s2103,International TV Shows
s2103,Romantic TV Shows
s2103,TV Dramas
s2104,Dramas
s2104,Independent Movies
s2104,International Movies
s2105,Horror Movies
s2106,International TV Shows
s2106,TV Comedies
s2106,TV Dramas
s2107,Kids' TV
s2107,TV Comedies
s2108,Documentaries
s2108,International Movies
s2109,Children & Family Movies
s2109,Dramas
s2109,International Movies
s2110,Thrillers
s2111,Comedies
s2111,Dramas
s2111,Independent Movies
s2112,Dramas
s2112,Independent Movies
s2112,International Movies
s2113,Kids' TV
s2113,TV Comedies
s2114,Comedies
s2114,International Movies
s2114,LGBTQ Movies
s2115,Action & Adventure
s2115,Dramas
s2115,International Movies
s2116,Comedies
s2116,International Movies
s2117,Crime TV Shows
s2117,International TV Shows
s2117,TV Dramas
s2118,International TV Shows
s2118,Stand-Up Comedy & Talk Shows
s2118,TV Comedies
s2119,Stand-Up Comedy
s2120,Dramas
s2120,International Movies
s2121,Kids' TV
s2122,Reality TV
s2123,Stand-Up Comedy
s2124,Thrillers
s2125,Crime TV Shows
s2125,International TV Shows
s2125,TV Action & Adventure
s2126,Anime Series
s2126,International TV Shows
s2127,Anime Series
s2127,International TV Shows
s2128,Action & Adventure
s2128,Anime Features
s2128,International Movies
s2129,Anime Series
s2129,International TV Shows
s2130,Anime Series
s2130,International TV Shows
s2131,British TV Shows
s2131,Crime TV Shows
s2131,TV Dramas
s2132,Comedies
s2133,Documentaries
s2134,Comedies
s2134,Dramas
s2134,International Movies
s2135,Crime TV Shows
s2135,International TV Shows
s2135,TV Action & Adventure
s2136,Comedies
s2136,Cult Movies
s2136,Dramas
s2137,Crime TV Shows
s2137,Docuseries
s2138,International TV Shows
s2138,TV Horror
s2138,TV Thrillers
s2139,Children & Family Movies
s2139,Comedies
s2140,Romantic TV Shows
s2140,TV Comedies
s2140,TV Dramas
s2141,Documentaries
s2142,Children & Family Movies
s2142,Comedies
s2142,Dramas
s2143,Stand-Up Comedy & Talk Shows
s2143,TV Comedies
s2144,Stand-Up Comedy
s2145,Stand-Up Comedy
s2146,Stand-Up Comedy
s2147,Documentaries
s2147,LGBTQ Movies
s2148,Comedies
s2148,International Movies
s2149,Stand-Up Comedy
s2150,Comedies
s2150,International Movies
s2150,Sports Movies
s2151,Classic Movies
s2151,Comedies
s2151,Cult Movies
s2152,International Movies
s2152,Romantic Movies
s2152,Thrillers
s2153,Classic Movies
s2153,Dramas
s2153,Music & Musicals
s2154,Comedies
s2154,Dramas
s2154,International Movies
s2155,Dramas
s2155,International Movies
s2156,Comedies
s2156,International Movies
s2157,International TV Shows
s2157,Romantic TV Shows
s2157,TV Dramas
s2158,Children & Family Movies
s2158,Comedies
s2159,Docuseries
s2160,Documentaries
s2161,Crime TV Shows
s2161,International TV Shows
s2161,TV Action & Adventure
s2162,Documentaries
s2163,Dramas
s2163,International Movies
s2164,Cult Movies
s2164,Horror Movies
s2164,Thrillers
s2165,Horror Movies
s2165,Thrillers
s2166,Horror Movies
s2167,International TV Shows
s2167,TV Dramas
s2168,International Movies
s2168,Romantic Movies
s2169,International TV Shows
s2169,Romantic TV Shows
s2169,TV Comedies
s2170,Dramas
s2170,International Movies
s2171,Documentaries
s2171,International Movies
s2172,Docuseries
s2172,Science & Nature TV
s2173,Documentaries
s2174,Documentaries
s2174,International Movies
s2175,Dramas
s2175,International Movies
s2176,Dramas
s2176,Independent Movies
s2176,International Movies
s2177,British TV Shows
s2177,Kids' TV
s2178,Movies
s2179,Movies
s2180,Anime Features
s2180,Romantic Movies
s2181,Docuseries
s2182,Comedies
s2182,Romantic Movies
s2183,Action & Adventure
s2184,Dramas
s2184,International Movies
s2184,Romantic Movies
s2185,Dramas
s2185,International Movies
s2185,Romantic Movies
s2186,Dramas
s2186,Independent Movies
s2186,Sports Movies
s2187,Docuseries
s2187,International TV Shows
s2188,Dramas
s2189,Horror Movies
s2189,International Movies
s2190,Comedies
s2190,Dramas
s2190,Music & Musicals
s2191,Documentaries
s2191,Sports Movies
s2192,Documentaries
s2193,Children & Family Movies
s2194,International TV Shows
s2194,Reality TV
s2195,Dramas
s2195,International Movies
s2195,Romantic Movies
s2196,Documentaries
s2196,International Movies
s2196,Sports Movies
s2197,Docuseries
s2198,Action & Adventure
s2198,International Movies
s2199,Dramas
s2199,Independent Movies
s2200,Reality TV
s2201,Dramas
s2201,International Movies
s2201,Music & Musicals
s2202,TV Comedies
s2202,TV Dramas
s2203,Dramas
s2204,Docuseries
s2204,International TV Shows
s2205,Anime Features
s2205,International Movies
s2205,Romantic Movies
s2206,Comedies
s2206,International Movies
s2207,Reality TV
s2208,Docuseries
s2208,Science & Nature TV
s2209,Dramas
s2209,Independent Movies
s2209,Music & Musicals
s2210,Reality TV
s2211,Kids' TV
s2211,Korean TV Shows
s2212,British TV Shows
s2212,International TV Shows
s2212,TV Comedies
s2213,Action & Adventure
s2213,International Movies
s2214,Documentaries
s2214,International Movies
s2215,Docuseries
s2216,International TV Shows
s2216,TV Dramas
s2217,Documentaries
s2217,International Movies
s2218,Anime Series
s2218,International TV Shows
s2218,Teen TV Shows
s2219,Docuseries
s2219,Science & Nature TV
s2220,International TV Shows
s2220,TV Dramas
s2221,Documentaries
s2221,Faith & Spirituality
s2221,International Movies
s2222,Dramas
s2223,Documentaries
s2224,Dramas
s2224,International Movies
s2225,Comedies
s2225,Dramas
s2225,Independent Movies
s2226,Comedies
s2227,Documentaries
s2228,Dramas
s2228,International Movies
s2228,Romantic Movies
s2229,Children & Family Movies
s2230,Documentaries
s2231,Reality TV
s2232,Comedies
s2232,International Movies
s2233,Documentaries
s2233,International Movies
s2233,LGBTQ Movies
s2234,Action & Adventure
s2234,Classic Movies
s2234,Sci-Fi & Fantasy
s2235,Action & Adventure
s2235,International Movies
s2236,British TV Shows
s2236,Docuseries
s2236,Science & Nature TV
s2237,International Movies
s2237,Thrillers
s2238,Crime TV Shows
s2238,Docuseries
s2238,Science & Nature TV
s2239,Anime Series
s2239,International TV Shows
s2240,Documentaries
s2240,International Movies
s2240,Sports Movies
s2241,Documentaries
s2241,International Movies
s2241,Sports Movies
s2242,Reality TV
s2243,International TV Shows
s2243,TV Dramas
s2244,Dramas
s2244,International Movies
s2245,Dramas
s2245,International Movies
s2245,Thrillers
s2246,Documentaries
s2247,Docuseries
s2248,Stand-Up Comedy
s2249,Comedies
s2249,Romantic Movies
s2250,Crime TV Shows
s2250,International TV Shows
s2250,Spanish-Language TV Shows
s2251,Comedies
s2251,Dramas
s2251,International Movies
s2252,Classic Movies
s2252,Comedies
s2252,International Movies
s2253,Dramas
s2253,Thrillers
s2254,Thrillers
s2255,Documentaries
s2255,International Movies
s2256,Comedies
s2256,Dramas
s2256,Independent Movies
s2257,Stand-Up Comedy
s2258,Stand-Up Comedy
s2259,Stand-Up Comedy
s2260,Dramas
s2260,Thrillers
s2261,Documentaries
s2261,Music & Musicals
s2262,International TV Shows
s2262,Stand-Up Comedy & Talk Shows
s2263,Comedies
s2264,Classic & Cult TV
s2264,TV Comedies
s2265,Comedies
s2266,Comedies
s2266,Dramas
s2266,Independent Movies
s2267,Independent Movies
s2267,Sci-Fi & Fantasy
s2267,Thrillers
s2268,Dramas
s2268,Independent Movies
s2268,International Movies
s2269,Music & Musicals
s2269,Stand-Up Comedy
s2270,Children & Family Movies
s2270,Comedies
s2271,Action & Adventure
s2271,Comedies
s2271,Independent Movies
s2272,British TV Shows
s2272,Kids' TV
s2272,TV Dramas
s2273,Children & Family Movies
s2273,Dramas
s2274,Children & Family Movies
s2274,Dramas
s2275,Action & Adventure
s2275,Dramas
s2276,Children & Family Movies
s2276,Dramas
s2277,Dramas
s2277,International Movies
s2277,Thrillers
s2278,Comedies
s2278,Dramas
s2278,International Movies
s2279,Documentaries
s2280,Comedies
s2280,International Movies
s2281,Dramas
s2281,Independent Movies
s2282,Comedies
s2282,International Movies
s2282,Romantic Movies
s2283,Crime TV Shows
s2283,TV Dramas
s2283,TV Mysteries
s2284,Dramas
s2284,Faith & Spirituality
s2285,Crime TV Shows
s2285,International TV Shows
s2285,TV Dramas
s2286,Docuseries
s2286,Reality TV
s2287,Horror Movies
s2288,Horror Movies
s2288,International Movies
s2289,Classic & Cult TV
s2289,TV Comedies
s2290,Romantic TV Shows
s2290,TV Comedies
s2291,Action & Adventure
s2291,Dramas
s2291,International Movies
s2292,Comedies
s2292,Dramas
s2292,International Movies
s2293,Classic & Cult TV
s2293,TV Action & Adventure
s2293,TV Horror
s2294,Children & Family Movies
s2294,Comedies
s2294,Dramas
s2295,Documentaries
s2296,Action & Adventure
s2296,International Movies
s2297,Documentaries
s2297,International Movies
s2297,Sports Movies
s2298,Dramas
s2298,Independent Movies
s2298,Thrillers
s2299,International TV Shows
s2299,TV Action & Adventure
s2299,TV Dramas
s2300,British TV Shows
s2300,Docuseries
s2300,International TV Shows
s2301,Movies
s2302,Movies
s2303,Dramas
s2303,Independent Movies
s2304,Dramas
s2304,Independent Movies
s2305,Crime TV Shows
s2305,International TV Shows
s2305,Spanish-Language TV Shows
s2306,Action & Adventure
s2306,Comedies
s2306,Dramas
s2307,Kids' TV
s2307,TV Comedies
s2308,Children & Family Movies
s2308,Comedies
s2309,Children & Family Movies
s2309,Dramas
s2309,Faith & Spirituality
s2310,Children & Family Movies
s2310,Dramas
s2310,Sports Movies
s2311,Children & Family Movies
s2311,Dramas
s2311,Sports Movies
s2312,TV Comedies
s2313,Action & Adventure
s2313,Dramas
s2313,International Movies
s2314,Anime Series
s2314,International TV Shows
s2315,Comedies
s2315,International Movies
s2316,Dramas
s2316,International Movies
s2317,Documentaries
s2318,Dramas
s2318,LGBTQ Movies
s2319,Action & Adventure
s2319,Dramas
s2319,International Movies
s2320,Dramas
s2320,Thrillers
s2321,Crime TV Shows
s2321,International TV Shows
s2321,TV Dramas
s2322,Documentaries
s2323,Dramas
s2323,Independent Movies
s2323,International Movies
s2324,Children & Family Movies
s2324,Comedies
s2325,Action & Adventure
s2325,Comedies
s2325,International Movies
s2326,Comedies
s2326,International Movies
s2326,Music & Musicals
s2327,Action & Adventure
s2327,Dramas
s2327,International Movies
s2328,Kids' TV
s2329,Stand-Up Comedy
s2330,Dramas
s2330,Independent Movies
s2330,International Movies
s2331,Stand-Up Comedy
s2332,International TV Shows
s2332,TV Dramas
s2333,Stand-Up Comedy
s2334,Stand-Up Comedy
s2335,Dramas
s2335,International Movies
s2335,Thrillers
s2336,Documentaries
s2336,Music & Musicals
s2337,Dramas
s2337,International Movies
s2338,TV Action & Adventure
s2338,TV Comedies
s2339,Dramas
s2339,International Movies
s2339,Romantic Movies
s2340,International Movies
s2340,Thrillers
s2341,Kids' TV
s2341,TV Comedies
s2342,Comedies
s2342,International Movies
s2342,Romantic Movies
s2343,Horror Movies
s2343,International Movies
s2343,Thrillers
s2344,Horror Movies
s2344,International Movies
s2344,Thrillers
s2345,Horror Movies
s2345,International Movies
s2345,Thrillers
s2346,Action & Adventure
s2346,Comedies
s2347,International TV Shows
s2347,TV Comedies
s2347,TV Dramas
s2348,International TV Shows
s2348,Romantic TV Shows
s2348,TV Comedies
s2349,Dramas
s2349,International Movies
s2350,Dramas
s2350,International Movies
s2351,International TV Shows
s2351,Stand-Up Comedy & Talk Shows
s2351,TV Comedies
s2352,Dramas
s2353,Action & Adventure
s2353,Anime Features
s2353,Horror Movies
s2354,Dramas
s2354,Independent Movies
s2354,International Movies
s2355,Documentaries
s2356,Children & Family Movies
s2356,Comedies
s2357,Children & Family Movies
s2357,Comedies
s2358,Children & Family Movies
s2358,Comedies
s2359,Music & Musicals
s2359,Stand-Up Comedy
s2360,Anime Series
s2360,International TV Shows
s2361,Docuseries
s2362,Children & Family Movies
s2362,Dramas
s2362,Sports Movies
s2363,Children & Family Movies
s2363,Dramas
s2363,Sports Movies
s2364,Action & Adventure
s2364,Dramas
s2364,International Movies
s2365,Dramas
s2365,International Movies
s2366,Horror Movies
s2366,Thrillers
s2367,Dramas
s2367,International Movies
s2368,Dramas
s2369,International Movies
s2369,Music & Musicals
s2370,Documentaries
s2370,LGBTQ Movies
s2371,Documentaries
s2371,Sports Movies
s2372,Documentaries
s2372,Sports Movies
s2373,Dramas
s2373,International Movies
s2374,British TV Shows
s2374,Docuseries
s2374,International TV Shows
s2375,British TV Shows
s2375,Docuseries
s2375,International TV Shows
s2376,TV Comedies
s2376,TV Dramas
s2377,Crime TV Shows
s2377,International TV Shows
s2377,Romantic TV Shows
s2378,Stand-Up Comedy
s2379,Children & Family Movies
s2379,Comedies
s2380,Horror Movies
s2380,Thrillers
s2381,Kids' TV
s2381,TV Comedies
s2382,British TV Shows
s2382,Crime TV Shows
s2382,International TV Shows
s2383,Comedies
s2383,Music & Musicals
s2384,International Movies
s2384,Thrillers
s2385,Documentaries
s2386,Reality TV
s2387,Children & Family Movies
s2387,Comedies
s2388,Crime TV Shows
s2388,TV Comedies
s2388,TV Dramas
s2389,Action & Adventure
s2389,Comedies
s2390,International Movies
s2390,Thrillers
s2391,Comedies
s2391,Romantic Movies
s2392,Comedies
s2392,Dramas
s2392,International Movies
s2393,Comedies
s2393,International Movies
s2393,Thrillers
s2394,Action & Adventure
s2394,Dramas
s2394,International Movies
s2395,Horror Movies
s2396,Anime Series
s2396,Crime TV Shows
s2396,International TV Shows
s2397,Documentaries
s2398,Action & Adventure
s2398,Anime Features
s2398,International Movies
s2399,Children & Family Movies
s2399,Comedies
s2400,Action & Adventure
s2400,Sci-Fi & Fantasy
s2401,Horror Movies
s2401,International Movies
s2401,Thrillers
s2402,Action & Adventure
s2402,Anime Features
s2402,International Movies
s2403,Reality TV
s2404,Action & Adventure
s2404,Anime Features
s2404,International Movies
s2405,Documentaries
