show_id,director_name
s5513,Biodun Stephen
s5515,Chris Eigeman
s5516,Gabriele Muccino
s5518,Cathy Garcia-Molina
s5519,Daniel Sánchez Arévalo
s5520,Sergei Bodrov
s5521,Michael Patrick King
s5522,Michael Patrick King
s5523,Sylvie Verheyde
s5524,Sean Anders
s5527,Antonio Serrano
s5528,Michael Tiddes
s5530,Max Martini
s5531,Jean-Bernard Marlin
s5532,Leena Yadav
s5533,Zhang Yimou
s5535,Sudesh Manjrekar
s5536,Bejoy Nambiar
s5538,Krishna Vamshi
s5540,Dibakar Banerjee
s5541,Teng Huatao
s5542,Gurudev Bhalla
s5543,Herman Yau
s5544,David R. Ellis
s5545,Chris Sivertson
s5548,Jay Grace
s5549,Samar Khan
s5550,Grant Singer
s5551,Paul Dugdale
s5554,Amr Arafa
s5556,Cathy Garcia-Molina
s5558,Jim Field Smith
s5559,Mae Czarina Cruz
s5560,Nate Adams
s5560,Adam Carolla
s5561,Måns Mårlind
s5561,Björn Stein
s5562,Oliver Schmitz
s5564,Guy Ritchie
s5565,Latif Faiziyev
s5565,Umesh Mehra
s5566,Ramesh Sippy
s5567,Oren Uziel
s5569,Matias Mariani
s5570,Sandi Tan
s5571,Ram Gopal Varma
s5572,Parambrata Chatterjee
s5574,Apoorva Lakhia
s5576,Raymond McGrath
s5577,Adele K. Thomas
s5577,Richard Bailey
s5578,Richard Bailey
s5579,Raj Nidimoru
s5579,Krishna D.K.
s5580,Jitendra Tiwari
s5580,Pranav Singh
s5581,Destin Daniel Cretton
s5582,Amitabha Singh
s5583,Robert Rodriguez
s5584,Ric Roman Waugh
s5586,Barney Clay
s5588,Jason Moore
s5590,Amit Barot
s5591,Adarsh Eshwarappa
s5592,Banjong Pisanthanakun
s5592,Parkpoom Wongpoom
s5593,Rano Karno
s5594,Rano Karno
s5595,Rano Karno
s5596,Fernando Ayllón
s5597,Fabio Grassadonia
s5597,Antonio Piazza
s5600,Vivek Wagh
s5601,Ian Samuels
s5602,Gaurav Narayanan
s5605,Timothy Woodward Jr.
s5606,Limbert Fabian
s5606,Brandon Oldenburg
s5607,M.J. Bassett
s5608,Jason Cohen
s5609,Halitha Shameem
s5611,David O. Russell
s5614,Julia Knowles
s5615,Antonio Campos
s5616,Jan Suter
s5616,Raúl Campos
s5617,Pascal Amanfo
s5620,Alex Gibney
s5621,Nuhash Humayun
s5621,Syed Ahmed Shawki
s5621,Rahat Rahman
s5621,Robiul Alam Robi
s5621,Golam Kibria Farooki
s5621,Mir Mukarram Hossain
s5621,Tanvir Ahsan
s5621,Mahmudul Islam
s5621,Abdullah Al Noor
s5621,Krishnendu Chattopadhyay
s5621,Syed Saleh Ahmed Sobhan
s5625,Shakti Samanta
s5627,Anil Sharma
s5628,Rohit Shetty
s5629,Raditya Dika
s5633,Robert Kouba
s5634,Ciarán Foy
s5635,Dorian Fernández-Moris
s5637,Gregg Bishop
s5639,Sean Hanish
s5640,Corey Grant
s5642,Wenn V. Deramas
s5644,Sharmeen Obaid-Chinoy
s5645,Ali Kalthami
s5645,Meshal Aljaser
s5645,Faris Godus
s5645,Mohamed al Salman
s5645,Faisal al Amer
s5646,Daniel Effiong
s5648,Ekachai Uekrongtham
s5651,Eduardo Casanova
s5652,Renny Harlin
s5653,Kevin MacDonald
s5654,Ringo Lam
s5655,Nguyen Thanh Tung
s5656,Fredric Lean
s5658,Colin Strause
s5658,Greg Strause
s5660,Andrea Molaioli
s5662,Leslye Headland
s5664,Pantham Thongsang
s5664,Cheewatan Pusitsuksa
s5666,Sivaroj Kongsakul
s5667,Joe Nussbaum
s5668,Billy Bob Thornton
s5669,Phillip Noyce
s5671,Eric Aghimien
s5672,John Maclean
s5673,Evan Katz
s5674,Joe Dante
s5675,Ian Nelms
s5675,Eshom Nelms
s5676,Noam Murro
s5678,Alberto Rodríguez
s5680,Alex Winter
s5682,Fred Olen Ray
s5683,Chris Koch
s5684,Oliver Stone
s5685,Bong Joon Ho
s5686,Marcos Carnevale
s5687,Imtiaz Ali
s5688,Jonathan Ignatius Green
s5690,Hanung Bramantyo
s5691,Raúl Campos
s5691,Jan Suter
s5692,Raúl Campos
s5692,Jan Suter
s5694,Latif Faiziyev
s5694,Umesh Mehra
s5695,Akira Saitoh
s5696,Abbas Mustan
s5697,Hugo Stuven
s5698,Alfonso Cuarón
s5699,Ron Howard
s5700,Ron Howard
s5701,Michael J. Bassett
s5703,Ian MacAllister-McDonald
s5705,Jennifer Kaytin Robinson
s5706,Manolo Caro
s5708,Carlo Padial
s5710,Nancy Meyers
s5711,Priyadarshan
s5714,Kevin Layne
s5715,Kevin Layne
s5716,Julius Avery
s5717,Ahmed Nader Galal
s5719,Ivan Ayr
s5721,Jeffrey C. Bell
s5723,Shaad Ali
s5724,Khaled Marei
s5727,Juan Antonio de la Riva
s5728,Sean McNamara
s5729,David Allensworth
s5729,Monière
s5731,Jerry Rothwell
s5731,Reuben Atlas
s5733,Clint Eastwood
s5737,Emilio Martínez Lázaro
s5739,Sam O'Steen
s5740,Samuel Jouy
s5744,Neeraj Pandey
s5745,Ricky Gervais
s5746,Nic Mathieu
s5748,Dan Harris
s5749,Mark Sloper
s5750,Sam Rega
s5751,Peter Berg
s5752,Alex Israel
s5754,Sam Raimi
s5755,Peter Ramsey
s5755,Rodney Rothman
s5755,Bob Persichetti
s5758,Beth Sleven
s5758,Allan Jacobsen
s5758,Kevin Wotton
s5763,David Fairhead
s5763,Anthony Palmer
s5764,Anthony Abrams
s5764,Adam Larson Broder
s5766,Joe Dante
s5767,Bernie Denk
s5768,Bernie Denk
s5770,Tom McCarthy
s5771,Harmony Korine
s5772,Thom Zimny
s5773,Storm Saulter
s5774,Robert Rodriguez
s5775,Robert Rodriguez
s5776,Robert Rodriguez
s5777,Robert Rodriguez
s5779,Javier Ruiz Caldera
s5780,A.R. Murugadoss
s5781,Darren Lynn Bousman
s5782,Christopher Ray
s5784,Adam Alleca
s5785,Alison E. Rose
s5791,Rian Johnson
s5794,Jon Izen
s5795,Matthew Vaughn
s5797,David Mackenzie
s5798,Steven Rinella
s5799,Todd Phillips
s5801,Olivia M. Lamasan
s5806,Michèle Ohayon
s5807,Ola Flyum
s5807,David Hebditch
s5808,Joey So
s5809,Yang Woo-seok
s5810,Adam McKay
s5811,Wael Ihsan
s5812,Charles Stone III
s5813,Akiva Goldsman
s5814,Maximilian Erlenwein
s5815,Danny Boyle
s5816,Marcus Raboy
s5817,Arjun Gourisaria
s5817,Moinak Biswas
s5818,Chatchai Katenut
s5818,Manussa Vorasingha
s5818,Tanwarin Sukkhapisit
s5818,Poj Arnon
s5821,Jon J. Whelan
s5825,Brad Anderson
s5826,Alex Holmes
s5828,Anurag Basu
s5829,Raj B. Shetty
s5831,James Sweeney
s5832,Rowan Athale
s5833,Arthur Allan Seidelman
s5834,Katherine Dieckmann
s5836,Marc Forster
s5840,Georges Hachem
s5841,Amar Kaushik
s5842,Leïla Sy
s5842,Kery James
s5846,Victor Cook
s5847,Baz Luhrmann
s5848,Ester Gould
s5848,Reijer Zwaan
s5849,Ivan Reitman
s5850,Andrew Bergman
s5853,Yance Ford
s5854,Afonso Poyart
s5857,Irek Dobrowolski
s5858,Rob Minkoff
s5859,Rob Minkoff
s5861,Matt Tyrnauer
s5862,Ali Yorgancıoğlu
s5864,Jumpei Mizusaki
s5864,Koji Morimoto
s5864,Michael Arias
s5864,Masaru Matsumoto
s5864,Arthell Isom
s5864,Henry Thurlow
s5864,Takanobu Mizuno
s5864,Elsa Nakamichi
s5864,Hajime Sasaki
s5864,Shinji Takagi
s5866,J.M. Berrios
s5867,Stefano Sollima
s5869,Chayanop Boonprakob
s5870,Zakariya
s5872,Sarah Gavron
s5873,Ariel Boles
s5876,Benny Fredman
s5877,Saul Dibb
s5879,Joseph Cross
s5880,Kasper Barfoed
s5882,Jennifer Morrison
s5883,Ramón Salazar
s5885,Valli Bindana
s5887,Partho Sen-Gupta
s5889,Sumit Das
s5890,Kevin Phillips
s5891,Thiagarajan Kumararaja
s5894,Jacob Joice
s5899,Steve Ball
s5902,Steve Ball
s5903,Steve Ball
s5904,Jacob Joice
s5904,Steve Ball
s5905,Indra Kumar
s5907,Greg Mottola
s5908,Gordon Parks
s5909,Jesse Warn
s5910,Javier Ruiz Caldera
s5911,Bryan Singer
s5913,Phil Sgriccia
s5915,Bruce McCulloch
s5916,Mangesh Kanthale
s5917,Tanuja Chandra
s5918,Angga Dwimas Sasongko
s5919,Ash Brannon
s5919,Chris Buck
s5920,Kuntz Agus
s5921,Hanung Bramantyo
s5921,Meisa Felaroze
s5928,Matthew Cooke
s5929,Anthony Caronna
s5929,Alexander Smith
s5930,Matt Wechsler
s5931,Rocky Soraya
s5931,Anggy Umbara
s5932,Jang Jae-hyun
s5933,Ashutosh Gowariker
s5934,Basu Chatterjee
s5936,Mike Smith
s5936,John Paul Tremblay
s5936,Robb Wells
s5937,Warren P. Sonoda
s5938,Tim Burton
s5940,Jamie M. Dagg
s5941,J.D. Dillard
s5942,Ann Deborah Fishman
s5943,Dan Kwan
s5943,Daniel Scheinert
s5947,Derek Yee
s5948,Cheh Chang
s5949,Dominic Sena
s5951,Daniel Oriahi
s5953,Nora Fingscheidt
s5954,Subhash Ghai
s5955,Aamir Khan
s5958,Santosh Sivan
s5960,Pat Healy
s5961,Michael Dowse
s5962,Han Qing
s5963,Chester Tam
s5964,Duncan McMath
s5965,Alison Klayman
s5967,John Luessenhop
s5969,Reema Kagti
s5970,Yasmin Ahmad
s5972,Rusty Cundieff
s5972,Darin Scott
s5976,Nzingha Stewart
s5977,Sian Heder
s5978,Navneet Behal
s5979,Imtiaz Ali
s5980,Hanung Bramantyo
s5983,Aanand Rai
s5984,Ram
s5985,Wael Ehsan
s5986,Raditya Dika
s5987,Julien Seri
s5988,Archie Hekagery
s5989,Chris Buck
s5989,Kevin Lima
s5990,Brian Smith
s5991,Sameh Abdulaziz
s5992,Don Omope
s5993,Federico D'Alessandro
s5994,Daniel Joseph
s5995,Martin Scorsese
s5997,Paul Dugdale
s5998,Marcus Raboy
s6000,Ryu Jung-woo
s6001,Ribhu Dasgupta
s6002,Sonia Lowman
s6003,Jon Greenhalgh
s6005,Antoine Fuqua
s6007,Tanawat Aiemjinda
s6008,Ahsan Rahim
s6009,Dar Gai
s6011,Leena Yadav
s6013,John Carchietta
s6014,Kevin Munroe
s6015,Michael Pressman
s6016,Steve Barron
s6017,Farah Khan
s6018,Ed Perkins
s6019,Einar Gabbassov
s6020,Michael Barrett
s6021,Natalia Garagiola
s6022,Jevons Au
s6022,Zune Kwok
s6022,Chow Kwun-wai
s6022,Ng Ka-Leung
s6022,Wong Fei-Pang
s6023,Mandeep Kumar
s6025,Peter Billingsley
s6026,Jonathan Mostow
s6027,McG
s6028,Yann Arthus-Bertrand
s6028,Michael Pitiot
s6033,Damien Leone
s6035,Sukhbir Singh
s6036,Priyadarshan
s6037,Dheeraj Berry
s6038,Vijay
s6040,Abhijit Panse
s6041,Abhijit Panse
s6042,Jeethu Joseph
s6043,Anees Bazmee
s6045,Antoinette Jadaone
s6049,Felix Herngren
s6049,Måns Herngren
s6050,Harald Zwart
s6052,Nate Adams
s6052,Adam Carolla
s6053,Brian Skiba
s6054,Rocky Soraya
s6055,Rocky Soraya
s6058,Mitzi Vanessa Arreola
s6058,Amir Galvan Cervera
s6059,Ding-Lin Wang
s6061,Roger Russell
s6062,Matthew Shoychet
s6063,Pamela Romanowsky
s6065,Geoff Anderson
s6068,Robert Rodriguez
s6070,Steven Spielberg
s6071,Esteban Sapir
s6072,Julien Rambaldi
s6073,Ian Edelman
s6074,Jee-woon Kim
s6075,Elías León
s6076,Wenn V. Deramas
s6078,Michael Simon
s6079,Mostafa Abu Seif
s6080,Bert Marcus
s6081,Rob Reiner
s6082,Andrew Douglas
s6084,Ariel Vromen
s6085,Thurop Van Orman
s6085,John Rice
s6086,Denis Hennelly
s6086,Casey Suchan
s6087,Sameh Abdulaziz
s6089,Federico Veiroj
s6090,Elisa Fuksas
s6091,Monica Floyd
s6092,Niyi Akinmolayan
s6093,Maria Sadowska
s6094,Jonathan Sobol
s6095,Christian Duguay
s6096,Michel Hazanavicius
s6098,Walter Hill
s6099,André Øvredal
s6100,Michael Steiner
s6101,Errol Morris
s6103,McG
s6104,McG
s6107,Kurt Voelker
s6108,Ana Lily Amirpour
s6109,Elliot Hegarty
s6110,Keith Fulton
s6110,Louis Pepe
s6111,Joel Coen
s6111,Ethan Coen
s6112,Jared Moshé
s6113,Álex de la Iglesia
s6114,Johnnie To
s6116,Brian M. Conley
s6116,Nathan Ives
s6117,Chapman Way
s6117,Maclain Way
s6118,John Ford
s6119,Ali Ragab
s6120,Ludovico Di Martino
s6121,Dante Lam
s6123,Estela Renner
s6124,Renata Terra
s6125,Estela Renner
s6132,Tommy Avallone
s6133,Domenico de Feudis
s6134,Eduardo Chauvet
s6135,Eduardo Chauvet
s6136,D Ho
s6137,Reginald Hudlin
s6138,Kavi Raz
s6139,Rolfe Kanefsky
s6140,Osgood Perkins
s6142,Youssef Chahine
s6143,Philippe Falardeau
s6144,Kirby Dick
s6145,Christopher Murray
s6146,Bolanle Austen-Peters
s6147,Sofia Coppola
s6148,Marwan Hamed
s6149,Alastair Fothergill
s6150,Vishal Bhardwaj
s6151,Jeethu Joseph
s6152,Elle-Máijá Tailfeathers
s6152,Kathleen Hepburn
s6153,Kevin Ford
s6153,Smriti Keshari
s6153,Eric Schlosser
s6156,Albert Hughes
s6156,Allen Hughes
s6157,Faris Godus
s6160,Dan Forgione
s6160,Pete Jacobs
s6160,Matt Whitlock
s6161,Olivier Loustau
s6163,Andy Tennant
s6164,Richard Kelly
s6165,William Brent Bell
s6166,Mark Herman
s6167,Eric Bross
s6168,Chiwetel Ejiofor
s6169,Joe Mantello
s6171,William Kaufman
s6172,Neil Jordan
s6173,Ken Kushner
s6174,Nora Twomey
s6177,Peyton Reed
s6178,Jackie van Beek
s6178,Madeleine Sami
s6179,Dan Villegas
s6181,Kunle Afolayan
s6182,Lester Hsi
s6183,You-Jeong Chang
s6184,Terry Gilliam
s6185,Rob Reiner
s6186,Husam El-Gohari
s6188,"Sam ""Blitz"" Bazawule"
s6190,Yılmaz Erdoğan
s6191,Stacy Title
s6192,Graham Phillips
s6192,Parker Phillips
s6193,Meghan O'Hara
s6195,Ofir Raul Graizer
s6196,Lee Chung-hyun
s6197,Bumpy
s6198,Atom Egoyan
s6199,Elliot Silverstein
s6200,G.J. Echternkamp
s6201,Sean Menard
s6202,Jon Gunn
s6204,Tony Collingwood
s6205,Tarek Al Eryan
s6206,Kunle Afolayan
s6210,Craig Moss
s6214,Magdy Al-Hawwary
s6215,Antonio Chavarrías
s6216,Michel Tikhomiroff
s6217,David Pablos
s6218,John Stephenson
s6219,Clay Kaytis
s6220,Chris Columbus
s6221,Michael Buster
s6222,Norman Jewison
s6226,Dito Montiel
s6227,Sue Ding
s6228,Ludovic Bernard
s6229,Julius Onah
s6232,Lukasz Kosmicki
s6234,Thomas Vinterberg
s6235,John Wells
s6236,Harvey Lowry
s6237,James Haslam
s6238,Robert Kenner
s6238,Taki Oldham
s6240,Bob Nelson
s6242,Ari Folman
s6243,James Wan
s6244,Amr Arafa
s6246,Andrew Fleming
s6248,Jennifer Beamish
s6248,Toby Trackman
s6250,Julien Leclercq
s6252,Sebastián Schindel
s6253,Kirk De Micco
s6253,Chris Sanders
s6254,Alex Proyas
s6256,Marek Piwowski
s6257,Neil Jordan
s6258,Randall Lobb
s6262,Jarrad Paul
s6262,Andrew Mogel
s6263,Ron Howard
s6264,Satish Manwar
s6265,Ifa Isfansyah
s6266,Tom Hooper
s6267,Frank Oz
s6267,Jim Henson
s6269,Tariq Khan
s6271,Greg McLean
s6272,Simon Stone
s6273,Peter Mortimer
s6273,Josh Lowell
s6276,Santiago Alvarado Ilarri
s6278,Ahmed Saleh
s6279,David France
s6280,Cristi Puiu
s6281,Armando Iannucci
s6282,Jesse V. Johnson
s6283,Jesse V. Johnson
s6284,Patrice Laliberté
s6288,Adekunle Nodash Adejuyigbe
s6289,Martin Scorsese
s6290,Cecilia Atán
s6290,Valeria Pivato
s6291,Blair Hayes
s6292,Antonio Campos
s6293,William Friedkin
s6294,William Brent Bell
s6297,Chang Chin-jung
s6297,Chen Rong-hui
s6298,Stephanie Soechtig
s6298,Jeremy Seifert
s6299,Filip Renc
s6300,Alistair Legrand
s6301,Jeff Tremaine
s6303,James Franco
s6306,Charlie McDowell
s6307,Gastón Duprat
s6307,Mariano Cohn
s6308,Steven Brill
s6309,Rocky Soraya
s6310,Rocky Soraya
s6314,Riri Riza
s6315,Bette Gordon
s6316,Woo Min-ho
s6319,Kieran Darcy-Smith
s6320,Jay Chandrasekhar
s6321,Robert Berlinger
s6323,Damien Chazelle
s6323,Houda Benyamina
s6323,Laïla Marrakchi
s6323,Alan Poul
s6324,Petra Costa
s6325,Kelly Fremon Craig
s6326,Paul Andrew Williams
s6328,Youssef Chahine
s6329,Mohammed Alhmly
s6330,Hideaki Anno
s6330,Kazuya Tsurumaki
s6332,James Ponsoldt
s6333,Justin Benson
s6333,Aaron Moorhead
s6334,Aitor Arregi
s6334,Jon Garaño
s6334,Jose Mari Goenaga
s6338,Sam Raimi
s6339,David Leveaux
s6341,Nicolas Pesce
s6342,Michael Duggan
s6343,Luc Besson
s6345,Michael Samuels
s6346,David Sington
s6347,Jenée LaMarque
s6349,David O. Russell
s6350,Kunle Afolayan
s6351,David R. Ellis
s6353,Omoni Oboli
s6354,Coerte Voorhees
s6354,John Voorhees
s6355,Rodrigo Van Der Put
s6356,Hugh WIlson
s6357,Mark Tonderai
s6358,Cheh Chang
s6360,Glen Winter
s6361,Brian Levant
s6362,Brian Levant
s6363,Sean Baker
s6364,Meng Hua Ho
s6365,Rob Minkoff
s6366,Peter Nicks
s6367,Martin Campbell
s6368,Jason Zada
s6369,Sion Sono
s6370,Sion Sono
s6371,Oliver Frampton
s6372,Radha Blank
s6374,John Lee Hancock
s6376,Toa Fraser
s6378,Scott Walker
s6379,Rob Burnett
s6381,Raúl Arévalo
s6384,Louie Psihoyos
s6385,Makoto Shinkai
s6387,Nia Dinata
s6388,Mario Mattei
s6390,Charles Uwagbai
s6391,Quek Shio-chuan
s6392,Cody Stokes
s6393,Aitor Arregi
s6393,Jon Garaño
s6395,Jun Lana
s6396,Ibai Abad
s6397,David Fincher
s6400,Doron Paz
s6400,Yoav Paz
s6402,Paul Shoulberg
s6405,Kasra Farahani
s6407,Neal Brennan
s6409,David Batty
s6410,David Batty
s6411,David Batty
s6412,David Batty
s6414,Wong Kar Wai
s6416,Andy Devonshire
s6420,Shakti Samanta
s6421,Karim Amer
s6421,Jehane Noujaim
s6423,Yee Tung-Shing
s6424,John Dahl
s6426,Michel Gondry
s6427,Eli Roth
s6428,Gary Wang
s6429,Mike Newell
s6432,Alice Wu
s6433,Brian Henson
s6434,Keoni Waxman
s6435,Quentin Tarantino
s6436,Quentin Tarantino
s6437,Jan Komasa
s6438,Michael G. Kehoe
s6442,Mickey Liddell
s6443,Paco Arango
s6445,Charles Gozali
s6445,Bagus Bramanti
s6446,Bobby Farrelly
s6446,Peter Farrelly
s6447,Maya Gallus
s6448,Tate Taylor
s6449,Chad Archibald
s6450,Zoe Berriatúa
s6451,Mark Columbus
s6451,Lauren Hoekstra
s6451,Sarah Kruchowski
s6451,Ryan Moody
s6451,Simon Savelyev
s6451,Vanita Shastry
s6451,Shadae Lamar Smith
s6451,Jeremy David White
s6452,John Lee Hancock
s6453,John Mitchell
s6453,Jeremy Kipp Walker
s6454,Kiko Cruz Claverol
s6454,Patricia Font
s6455,Bradley Walsh
s6458,Gonzalo López-Gallego
s6460,Note Chern-Yim
s6464,Milind Rau
s6466,Manolo Caro
s6467,Damani Baker
s6469,Cathy Garcia-Molina
s6470,Rudradeep Bhattacharjee
s6471,Rob W. King
s6472,Kim Nguyen
s6473,Lasse Hallström
s6475,Rob Cohen
s6476,Vlad Yudin
s6478,Maite Ruiz De Austri
s6480,Terry Gilliam
s6481,J.A. Bayona
s6485,Isaac Ezban
s6486,Jim Strouse
s6487,Philip Einstein Lipski
s6487,Jørgen Lerdam
s6487,Amalie Næsby Fick
s6488,Brad Bird
s6490,Frank Oz
s6491,Dennis Rovira van Boekholt
s6492,Steven Soderbergh
s6497,Femi Oyeniran
s6497,Kalvadour Peterson
s6498,Femi Oyeniran
s6498,Nicky Slimting Walker
s6499,Ahmed Medhat
s6500,Craig Monahan
s6501,Olivier Nakache
s6501,Éric Toledano
s6502,Ricky Gervais
s6502,Matthew Robinson
s6504,Fernando González Molina
s6505,Paulo Oriol
s6506,Karyn Kusama
s6508,Martin Scorsese
s6510,Phyllida Lloyd
s6512,Toka McBaror
s6514,Kief Davidson
s6514,Richard Ladkani
s6515,Benjamin Cohen
s6515,Nicolas Cotto
s6517,Robin Swicord
s6519,Bronwen Hughes
s6522,Riri Riza
s6524,Harald Zwart
s6526,Karen Moncrieff
s6527,Marcelo Galvão
s6528,Yorgos Lanthimos
s6529,Sara Colangelo
s6531,David Michôd
s6534,Tom Hooper
s6536,Vince Marcello
s6537,Vince Marcello
s6538,Randa Chahal Sabbag
s6539,Monika Mitchell
s6543,Alejandro Agresti
s6544,Timothy Reckart
s6545,Youssef Chahine
s6546,Qaushiq Mukherjee
s6548,Nicole Holofcener
s6549,Pieter-Jan De Pue
s6550,Ahn Byoung-wook
s6551,M. Night Shyamalan
s6552,Athiyan Athirai
s6553,Tony Scott
s6556,Olivier Megaton
s6557,Gillian Armstrong
s6558,Daniel Stamm
s6559,Sean Penn
s6560,Rodrigo Van Der Put
s6561,Eduardo Mendoza de Echave
s6564,Greg Pritikin
s6565,Mark Craig
s6568,Dennis Scholl
s6568,Kareem Tabsch
s6569,Rodrigo Salomón
s6569,Pietro Scappini
s6570,Raz Degan
s6571,William Bindley
s6572,Dee Rees
s6573,Rob Smat
s6575,Kevin Pollak
s6576,Steven Soderbergh
s6577,Mateo Gil
s6578,José Larraza
s6578,Marc Pons
s6579,Jody Hill
s6580,Fernando González Molina
s6581,Peter Spirer
s6582,Rajkumar Santoshi
s6584,Theo Love
s6586,Manish Jha
s6590,Sibusiso Khuzwayo
s6595,Edoardo Ponti
s6596,Jonathan Augustin
s6598,Gerardo Olivares
s6599,Vibeke Idsøe
s6600,Jeff Baena
s6601,Blake Harris
s6601,Chris Bouchard
s6603,Mark Osborne
s6604,Kepa Sojo
s6605,Richard Claus
s6605,Karsten Kiilerich
s6606,Maroun Baghdadi
s6607,Florian Henckel von Donnersmarck
s6609,Yorgos Lanthimos
s6610,Brian O'Malley
s6611,Mike Diva
s6611,Akiva Schaffer
s6612,Hannah Fidell
s6613,Jay Lyons
s6614,Robert Aldrich
s6615,Fred Durst
s6616,Joshua Oppenheimer
s6617,Peter Jackson
s6618,Peter Jackson
s6619,Israel Adrián Caetano
s6620,Vicky Wight
s6621,Abba T. Makama
s6622,Nuel Naval
s6623,Marco Schnabel
s6624,Michael Showalter
s6625,Azazel Jacobs
s6626,Robert Cannan
s6626,Ross Adam
s6627,Stanisław Różewicz
s6628,Johnny To
s6629,Robert Tate
s6632,Richard Weston
s6633,Richard Weston
s6634,Richard Weston
s6636,Jay Karas
s6638,Vasan Bala
s6639,John Mikulak
s6639,Joshua Brown
s6640,Marco Bonfanti
s6641,Tony Datis
s6643,Hassan AbdulSalam
s6644,Michael Barnett
s6645,Martin Campbell
s6646,Will Eisenberg
s6647,Paul Thomas Anderson
s6648,Francesco Carnesecchi
s6649,Lilly Wachowski
s6649,Lana Wachowski
s6650,Lilly Wachowski
s6650,Lana Wachowski
s6651,Lilly Wachowski
s6651,Lana Wachowski
s6652,Yayo Herrero
s6653,Ken Burns
s6653,Christopher Loren Ewers
s6653,Erik Ewers
s6654,Park In-je
s6655,Albert Sharpe
s6657,Matías Bize
s6658,William Wyler
s6659,Grant Heslov
s6663,Noah Baumbach
s6664,Chi Keung Fung
s6666,George Clooney
s6667,Andreas Pichler
s6668,Toka McBaror
s6668,Tunde Apalowo
s6673,Mateo Gil
s6676,Jan Holoubek
s6677,Obi Emelonye
s6680,Olivia M. Lamasan
s6681,Edward Cotterill
s6682,Mads Matthiesen
s6683,Bryan Bertino
s6684,John Banas
s6686,Franck Ribière
s6688,Tommy O'Haver
s6689,Ian Cheney
s6690,Manuel Martín Cuenca
s6693,James Bobin
s6695,Michael Radford
s6697,David Zucker
s6698,David Zucker
s6699,Barry Levinson
s6700,Stuart Heisler
s6705,Carly Stone
s6706,Christopher Cain
s6707,Isaki Lacuesta
s6707,Isa Campo
s6709,Michael Cristofer
s6710,Timo Tjahjanto
s6713,Stefan Aust
s6713,Dirk Laabs
s6714,Peter Lepeniotis
s6715,Lasse Hallström
s6715,Joe Johnston
s6718,Àlex Pastor
s6718,David Pastor
s6720,Gina Prince-Bythewood
s6721,Everardo González
s6723,Charlie McDowell
s6724,Wenn V. Deramas
s6725,Matt Angel
s6725,Suzanne Coote
s6727,Spike Lee
s6729,Youssef Chahine
s6730,Adam McKay
s6731,Mike Fleiss
s6732,Orson Welles
s6733,Joseph Ruben
s6734,Peter Hutchings
s6735,Rod Lurie
s6736,Timothy Woodward Jr.
s6738,Jake Szymanski
s6739,Jun Lana
s6741,Carles Torras
s6743,John Duigan
s6744,Ben A. Williams
s6745,Mimi Leder
s6746,Alan J. Pakula
s6747,Chris Nelson
s6748,Jean-Pierre Devillers
s6749,Luis Estrada
s6751,Shirley Frimpong-Manso
s6752,Richard Shepard
s6753,Stephen Chbosky
s6754,Joel Schumacher
s6755,Julia Willoughby Nason
s6755,Jenner Furst
s6756,Mar Targarona
s6757,Philipp Stölzl
s6758,Shawn Levy
s6759,Peggy Holmes
s6760,Bryan Buckley
s6761,Peter Lord
s6761,Jeff Newitt
s6762,Leslie Iwerks
s6763,Derek Cianfrance
s6764,Patryk Vega
s6765,Keerthi
s6768,Ahmad El-Badri
s6769,Stefano Mordini
s6770,Robert Zemeckis
s6772,Maya Forbes
s6773,Randall Lobb
s6773,Robert McCallum
s6774,Chan-sang Lim
s6775,Teddy Lussi-Modeste
s6776,Brian A. Miller
s6777,Martha Coolidge
s6780,Ron Clements
s6780,John Musker
s6782,Mike Rohl
s6784,Na Hyeon
s6785,Farhad Safinia
s6786,Ryan Murphy
s6787,Terry George
s6790,John Papola
s6791,Gabriele Muccino
s6792,Grant Korgan
s6792,Brian Niles
s6794,Frank Simon
s6798,Laura Brownson
s6800,Riri Riza
s6801,Francis Ford Coppola
s6804,Miriam Chandy Menacherry
s6806,Kevin Derek
s6807,Shaina Allen
s6808,Jonás Trueba
s6809,Gideon Raff
s6810,Heber Cannon
s6810,Mariah Moore
s6810,Marston Sawyers
s6811,Alison MacLean
s6812,Paul Munger
s6813,Lisa Cortés
s6813,Farah X
s6815,Ahmed Al-Badry
s6816,Choi Jin-seong
s6817,Joram Lürsen
s6819,Steve Barker
s6820,Frank Coraci
s6821,Dejan Zečević
s6822,Hadi El Bagoury
s6823,Gore Verbinski
s6824,Lone Scherfig
s6825,Ellena Wood
s6825,Jesse Vile
s6827,David Bruckner
s6828,N.D. Wilson
s6829,Curtis Hanson
s6833,Paul Dugdale
s6834,Christian E. Christiansen
s6835,Liao Shih-han
s6836,David Michôd
s6837,Rajesh Ganguly
s6838,Ishaya Bako
s6840,Igor Kovalyov
s6840,Norton Virgien
s6841,Bruce Robinson
s6842,Floria Sigismondi
s6843,Austin Stark
s6844,Cal Seville
s6845,Renato De Maria
s6846,John Herzfeld
s6847,Ernie Barbarash
s6848,Kristian Levring
s6849,Wayne Blair
s6851,Houssam El-Din Mustafa
s6852,Frank Oz
s6853,Gus Van Sant
s6855,Stephen Amezdroz
s6856,Raffi Ahmad
